0,0,0,0,0,0,0,0,9,22,23,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,12,11,4,0,0,0,0,0
0,0,0,0,0,0,0,0,2,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,6,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,10,15,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,15,16,11,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,17,28,30,23,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,32,32,22,9,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9,27,43,47,41,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,40,52,49,34,16,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13,37,58,65,61,44,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,62,72,64,46,22,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,15,44,69,79,80,62,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,80,88,79,58,28,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,15,46,76,89,92,74,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,55,87,92,86,62,30,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,12,40,72,89,90,69,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,72,83,75,51,22,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,26,51,68,68,46,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,42,51,46,28,9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,23,33,32,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,20,17,8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
